Sales,prev_sales,Store_sales_rating,store_visiblity,Road_connectivity,Prime_location,Seating_area,sqft_area,yr_establishment,Cus_rating,Type1,times,Type2,times,Type3,times,Type4,times,Type5,times,Comp_Score,Product_type,product_placement,Product_size,product_visiblity
389000,357880,3,0.374,1,0,0,1350,1981,1,-10,9,-8,3,-6,2,-4,10,-2,3,-0.573333333,1,7,9,0.125
389000,361770,2,0.232,2,0,0,1620,1971,4,-10,0,-8,8,-6,0,-4,5,-2,7,-0.326666667,5,6,4,0.152
389000,338430,3,0.335,1,0,0,1290,1962,3,-10,8,-8,9,-6,4,-4,9,-2,0,-0.706666667,7,5,1,0.119
389000,369550,2,0.246,2,0,0,3660,1989,1,-10,1,-8,5,-6,1,-4,5,-2,4,-0.28,10,6,7,0.356
389000,346210,2,0.288,1,0,0,1180,1961,1,-10,6,-8,0,-6,0,-4,6,-2,6,-0.32,9,9,8,0.108
389000,326760,3,0.359,1,0,0,1320,1980,5,-10,9,-8,8,-6,6,-4,3,-2,4,-0.7,5,3,2,0.122
389000,369550,3,0.332,2,0,0,1600,1997,2,-10,10,-8,0,-6,3,-4,1,-2,9,-0.466666667,5,7,4,0.15
389000,338430,3,0.351,1,0,0,1500,1962,6,-10,4,-8,2,-6,0,-4,8,-2,1,-0.3,5,10,7,0.14
389000,377330,3,0.386,1,0,0,1300,2006,6,-10,5,-8,7,-6,0,-4,3,-2,7,-0.44,1,10,3,0.12
389000,365660,3,0.301,2,0,1,1260,2019,4,-10,10,-8,2,-6,9,-4,5,-2,1,-0.64,4,8,9,0.116
389000,311200,2,0.28,1,0,0,1190,2008,3,-10,4,-8,9,-6,7,-4,6,-2,4,-0.62,10,9,8,0.109
389000,369550,3,0.312,2,0,0,2520,1998,1,-10,6,-8,7,-6,1,-4,7,-2,2,-0.513333333,4,5,8,0.242
389000,350100,3,0.322,2,0,0,1430,1973,5,-10,7,-8,3,-6,6,-4,2,-2,3,-0.48,6,5,6,0.133
389000,330650,3,0.315,3,0,0,1370,2006,5,-10,3,-8,10,-6,6,-4,10,-2,9,-0.68,5,1,4,0.127
389100,319062,3,0.351,1,0,0,940,2018,4,-10,1,-8,5,-6,8,-4,3,-2,3,-0.386666667,5,6,1,0.084
389250,362002.5,3,0.338,1,0,0,1030,1956,6,-10,7,-8,9,-6,5,-4,6,-2,10,-0.72,2,7,5,0.093
389500,319390,3,0.366,2,0,0,2040,1986,6,-10,3,-8,10,-6,6,-4,6,-2,4,-0.593333333,3,7,8,0.194
389500,358340,3,0.372,3,0,0,1370,2006,5,-10,6,-8,7,-6,8,-4,3,-2,1,-0.593333333,2,3,9,0.127
389520,338882.4,2,0.294,2,0,0,2740,2014,6,-10,3,-8,1,-6,5,-4,6,-2,3,-0.326666667,1,3,1,0.264
389700,346833,2,0.264,2,0,0,1820,2011,5,-10,3,-8,10,-6,7,-4,8,-2,2,-0.626666667,9,10,10,0.172
389800,346922,3,0.33,1,0,0,1980,1959,5,-10,4,-8,6,-6,2,-4,6,-2,4,-0.44,7,2,9,0.188
389900,331415,3,0.398,2,0,0,1810,2012,5,-10,2,-8,9,-6,10,-4,5,-2,7,-0.62,4,10,3,0.171
389900,327516,2,0.287,1,0,0,2260,2007,2,-10,7,-8,9,-6,7,-4,10,-2,0,-0.746666667,7,8,1,0.216
389950,335357,2,0.21,1,0,1,920,1951,4,-10,1,-8,9,-6,10,-4,5,-2,2,-0.553333333,7,6,9,0.082
389950,362653.5,2,0.273,2,0,0,3240,1991,1,-10,6,-8,6,-6,7,-4,5,-2,5,-0.6,7,9,1,0.314
389950,362653.5,3,0.35,2,0,0,1800,2003,2,-10,0,-8,6,-6,6,-4,8,-2,2,-0.4,8,9,3,0.17
389950,370452.5,2,0.233,2,0,0,2270,1994,1,-10,5,-8,0,-6,5,-4,4,-2,1,-0.326666667,2,10,10,0.217
389950,362653.5,3,0.332,1,0,0,1680,1966,4,-10,8,-8,7,-6,4,-4,2,-2,5,-0.593333333,3,9,6,0.158
389950,323658.5,3,0.346,2,0,0,2340,2013,4,-10,10,-8,9,-6,2,-4,7,-2,6,-0.746666667,9,4,4,0.224
389950,331457.5,2,0.211,2,0,0,2383,2008,4,-10,1,-8,5,-6,0,-4,3,-2,0,-0.206666667,8,3,6,0.2283
389950,358754,2,0.222,3,0,0,1680,2015,1,-10,3,-8,7,-6,5,-4,4,-2,4,-0.466666667,5,6,7,0.158
389990,327591.6,2,0.257,2,0,0,2345,2014,2,-10,5,-8,2,-6,8,-4,4,-2,0,-0.433333333,6,1,7,0.2245
390000,331500,3,0.37,2,0,0,2450,2003,4,-10,6,-8,8,-6,4,-4,1,-2,6,-0.546666667,1,5,8,0.235
390000,362700,3,0.326,1,0,0,1350,2012,5,-10,4,-8,9,-6,1,-4,1,-2,9,-0.466666667,3,8,8,0.125
390000,351000,2,0.248,2,0,0,1990,1968,2,-10,5,-8,5,-6,1,-4,2,-2,0,-0.346666667,5,1,3,0.189
390000,312000,2,0.228,1,0,0,2030,1988,1,-10,4,-8,2,-6,3,-4,3,-2,0,-0.286666667,7,7,9,0.193
390000,343200,2,0.263,2,0,0,2440,1993,4,-10,9,-8,9,-6,6,-4,9,-2,3,-0.8,10,9,2,0.234
390000,331500,2,0.229,1,0,0,1300,1955,4,-10,4,-8,5,-6,10,-4,4,-2,2,-0.533333333,8,7,10,0.12
390000,331500,2,0.299,1,0,0,1510,1978,4,-10,10,-8,4,-6,3,-4,0,-2,2,-0.513333333,4,5,6,0.141
390000,354900,2,0.224,1,0,0,1520,1988,6,-10,4,-8,4,-6,8,-4,10,-2,10,-0.6,9,1,4,0.142
390000,335400,3,0.314,1,0,0,1870,1986,5,-10,5,-8,8,-6,6,-4,2,-2,10,-0.593333333,9,8,1,0.177
390000,331500,3,0.38,1,0,0,1420,1978,4,-10,4,-8,7,-6,5,-4,9,-2,8,-0.593333333,4,2,7,0.132
390000,323700,2,0.237,1,0,0,1890,1983,6,-10,0,-8,3,-6,1,-4,9,-2,5,-0.253333333,1,3,10,0.179
390000,362700,2,0.244,1,0,0,1160,1970,3,-10,6,-8,8,-6,4,-4,3,-2,2,-0.546666667,1,10,1,0.106
390000,343200,2,0.232,1,0,0,2430,1968,4,-10,8,-8,4,-6,1,-4,5,-2,3,-0.48,9,5,4,0.233
390000,323700,3,0.356,1,0,0,1290,1965,5,-10,5,-8,10,-6,0,-4,7,-2,5,-0.56,5,2,1,0.119
390000,323700,3,0.321,1,0,0,1340,2018,2,-10,8,-8,0,-6,8,-4,8,-2,4,-0.56,3,6,1,0.124
390000,358800,2,0.22,1,0,0,1700,1954,2,-10,9,-8,2,-6,10,-4,1,-2,3,-0.586666667,1,5,6,0.16
390000,331500,2,0.265,1,0,0,1320,1981,2,-10,3,-8,7,-6,0,-4,6,-2,8,-0.42,9,8,1,0.122
390000,370500,3,0.333,2,0,0,2580,1990,4,-10,3,-8,10,-6,7,-4,4,-2,3,-0.58,1,9,2,0.248
390000,370500,3,0.391,2,0,0,1060,1993,1,-10,5,-8,9,-6,4,-4,1,-2,9,-0.56,2,3,4,0.096
390000,323700,2,0.285,2,0,0,2790,2010,3,-10,1,-8,9,-6,1,-4,3,-2,8,-0.386666667,9,3,1,0.269
390000,339300,2,0.219,2,0,0,2010,1997,3,-10,8,-8,8,-6,4,-4,7,-2,2,-0.666666667,7,5,10,0.191
390000,366600,3,0.371,1,0,0,870,1993,3,-10,8,-8,3,-6,1,-4,3,-2,6,-0.446666667,5,2,3,0.077
390000,362700,3,0.361,2,0,0,2800,1968,6,-10,6,-8,10,-6,7,-4,3,-2,4,-0.673333333,8,2,9,0.27
390000,339300,3,0.366,1,0,0,1810,1953,1,-10,3,-8,10,-6,9,-4,3,-2,0,-0.586666667,10,6,8,0.171
390000,327600,2,0.242,1,0,0,1110,1995,2,-10,0,-8,2,-6,9,-4,3,-2,1,-0.28,1,6,2,0.101
390000,354900,3,0.341,1,0,0,1080,1996,4,-10,6,-8,10,-6,1,-4,1,-2,5,-0.533333333,6,9,10,0.098
390000,312000,3,0.34,2,0,0,1240,1958,6,-10,0,-8,10,-6,4,-4,0,-2,4,-0.373333333,3,2,1,0.114
390000,315900,3,0.374,1,0,0,1400,1967,5,-10,6,-8,3,-6,2,-4,5,-2,2,-0.4,5,1,3,0.13
390000,362700,3,0.363,1,0,0,1340,1952,1,-10,7,-8,9,-6,0,-4,1,-2,6,-0.526666667,8,6,2,0.124
390000,382200,3,0.386,2,0,0,2460,2003,4,-10,8,-8,7,-6,0,-4,3,-2,5,-0.526666667,3,8,9,0.236
390000,312000,2,0.259,1,0,0,1360,1966,5,-10,9,-8,2,-6,5,-4,1,-2,6,-0.506666667,4,8,7,0.126
390000,343200,2,0.278,2,0,0,1750,1980,1,-10,6,-8,4,-6,4,-4,10,-2,6,-0.56,3,5,1,0.165
390000,362700,2,0.204,2,0,0,2590,1999,3,-10,1,-8,2,-6,1,-4,10,-2,0,-0.24,5,6,9,0.249
390000,343200,3,0.395,1,0,0,1320,1987,1,-10,10,-8,2,-6,5,-4,9,-2,6,-0.646666667,1,10,3,0.122
390000,366600,2,0.289,1,0,0,1350,1956,3,-10,0,-8,10,-6,2,-4,7,-2,6,-0.44,6,3,7,0.125
390000,354900,2,0.219,1,0,0,1210,1967,1,-10,2,-8,2,-6,8,-4,10,-2,10,-0.48,4,1,4,0.111
390000,374400,2,0.251,1,0,0,1230,1979,3,-10,0,-8,3,-6,2,-4,8,-2,5,-0.26,8,7,2,0.113
390000,312000,2,0.211,2,0,0,1940,1991,5,-10,6,-8,2,-6,7,-4,1,-2,1,-0.413333333,10,7,2,0.184
390000,358800,3,0.364,2,0,0,2340,1996,6,-10,10,-8,6,-6,3,-4,2,-2,0,-0.58,9,4,4,0.224
390000,358800,2,0.27,1,0,0,1630,1965,4,-10,6,-8,8,-6,2,-4,7,-2,8,-0.6,10,8,9,0.153
390000,343200,2,0.233,2,0,0,2780,1986,2,-10,2,-8,0,-6,8,-4,0,-2,6,-0.266666667,10,2,3,0.268
390000,374400,2,0.209,1,0,0,1310,1959,2,-10,8,-8,9,-6,3,-4,4,-2,6,-0.66,6,2,6,0.121
390000,331500,2,0.204,2,0,0,1380,2001,1,-10,2,-8,7,-6,9,-4,9,-2,8,-0.606666667,1,1,10,0.128
390000,378300,2,0.213,1,0,0,1300,2017,1,-10,2,-8,6,-6,4,-4,6,-2,0,-0.386666667,7,1,6,0.12
390000,351000,3,0.321,1,0,0,2000,1980,3,-10,3,-8,7,-6,8,-4,0,-2,10,-0.513333333,8,4,6,0.19
390000,343200,3,0.353,1,0,0,1830,1983,4,-10,10,-8,5,-6,9,-4,4,-2,6,-0.74,2,2,8,0.173
390000,370500,2,0.262,1,0,0,2000,2004,3,-10,3,-8,10,-6,4,-4,10,-2,7,-0.626666667,3,9,10,0.19
390000,382200,2,0.201,2,0,0,1610,1984,4,-10,6,-8,9,-6,5,-4,5,-2,5,-0.64,3,3,8,0.151
390000,347100,3,0.356,1,0,0,1410,1991,4,-10,8,-8,8,-6,8,-4,3,-2,8,-0.733333333,9,10,9,0.131
390000,374400,2,0.237,1,0,0,1660,1962,1,-10,7,-8,0,-6,4,-4,3,-2,3,-0.373333333,9,6,1,0.156
390000,366600,2,0.222,2,0,0,1340,1983,6,-10,4,-8,4,-6,10,-4,4,-2,3,-0.513333333,8,10,7,0.124
390000,339300,2,0.244,1,0,0,1370,1978,4,-10,9,-8,1,-6,8,-4,4,-2,9,-0.6,4,6,8,0.127
390000,343200,3,0.325,2,0,0,1340,1972,4,-10,9,-8,9,-6,4,-4,2,-2,4,-0.673333333,7,7,6,0.124
390000,362700,3,0.336,1,0,0,1950,1965,1,-10,9,-8,7,-6,6,-4,1,-2,6,-0.66,6,8,9,0.185
390000,331500,3,0.375,1,0,0,1510,1992,5,-10,8,-8,5,-6,7,-4,4,-2,9,-0.653333333,9,1,4,0.141
390000,362700,2,0.281,1,0,2,1240,1980,3,-10,2,-8,0,-6,7,-4,0,-2,5,-0.24,9,1,5,0.114
390000,331500,3,0.348,1,0,0,1240,1958,2,-10,0,-8,2,-6,10,-4,4,-2,7,-0.353333333,2,1,10,0.114
390000,312000,2,0.297,1,0,0,1850,1964,5,-10,4,-8,4,-6,9,-4,6,-2,6,-0.54,2,10,5,0.175
390000,378300,3,0.323,1,0,0,2040,1962,3,-10,7,-8,9,-6,4,-4,9,-2,6,-0.713333333,7,1,9,0.194
390000,374400,2,0.258,2,0,0,1060,2007,6,-10,1,-8,6,-6,6,-4,6,-2,1,-0.4,10,10,2,0.096
390000,327600,3,0.363,3,0,0,1563,2003,6,-10,0,-8,4,-6,1,-4,8,-2,6,-0.273333333,4,1,9,0.1463
390000,370500,3,0.338,1,0,0,1180,2017,2,-10,10,-8,8,-6,9,-4,1,-2,4,-0.766666667,9,9,3,0.108
390000,358800,2,0.226,1,0,0,1280,1967,4,-10,8,-8,3,-6,8,-4,3,-2,9,-0.606666667,2,7,9,0.118
390000,358800,2,0.239,2,0,0,1920,1983,6,-10,4,-8,9,-6,2,-4,7,-2,8,-0.56,2,6,2,0.182
390000,351000,2,0.277,2,0,0,2350,1995,3,-10,1,-8,1,-6,8,-4,9,-2,4,-0.366666667,2,4,6,0.225
390000,335400,2,0.255,1,0,0,1140,1961,3,-10,1,-8,8,-6,4,-4,8,-2,10,-0.5,6,6,7,0.104
390000,323700,3,0.395,2,0,0,2390,1990,3,-10,4,-8,10,-6,3,-4,1,-2,6,-0.513333333,5,5,4,0.229
390000,327600,2,0.224,1,0,0,1110,1982,2,-10,8,-8,3,-6,9,-4,9,-2,6,-0.686666667,3,2,7,0.101
390000,335400,2,0.282,1,0,0,960,1979,2,-10,2,-8,4,-6,1,-4,10,-2,6,-0.366666667,4,10,4,0.086
390000,347100,3,0.368,1,0,0,1840,1980,4,-10,5,-8,10,-6,3,-4,8,-2,5,-0.633333333,8,5,8,0.174
390000,378300,2,0.245,1,0,0,710,1998,5,-10,7,-8,4,-6,5,-4,9,-2,2,-0.573333333,4,3,9,0.061
390000,351000,2,0.251,1,0,0,820,1993,4,-10,6,-8,9,-6,6,-4,7,-2,1,-0.66,3,6,2,0.072
390000,339300,2,0.242,1,0,0,2010,1971,3,-10,6,-8,9,-6,2,-4,10,-2,9,-0.673333333,10,9,1,0.191
390000,312000,2,0.247,2,0,0,2260,1978,3,-10,6,-8,7,-6,3,-4,3,-2,3,-0.506666667,9,1,7,0.216
390000,366600,2,0.209,1,0,0,1600,1966,1,-10,8,-8,6,-6,6,-4,1,-2,4,-0.586666667,5,3,3,0.15
390000,343200,3,0.357,1,0,0,1100,2017,5,-10,4,-8,9,-6,2,-4,6,-2,7,-0.54,4,9,8,0.1
390000,374400,2,0.283,1,0,0,1290,1969,6,-10,2,-8,7,-6,1,-4,0,-2,10,-0.34,4,6,5,0.119
390000,382200,2,0.288,2,0,0,1260,1980,3,-10,8,-8,5,-6,5,-4,3,-2,4,-0.566666667,10,9,10,0.116
390000,323700,2,0.264,2,0,0,1290,2005,2,-10,2,-8,3,-6,10,-4,2,-2,3,-0.393333333,5,7,9,0.119
390000,312000,2,0.268,1,0,0,1050,2017,1,-10,3,-8,9,-6,4,-4,9,-2,2,-0.553333333,6,8,2,0.095
390000,366600,2,0.247,1,0,0,1060,1972,1,-10,10,-8,6,-6,8,-4,2,-2,7,-0.726666667,10,5,9,0.096
390000,331500,2,0.245,1,0,0,770,2003,1,-10,2,-8,3,-6,8,-4,0,-2,6,-0.346666667,2,4,4,0.067
390000,382200,2,0.298,1,0,0,1290,1965,6,-10,1,-8,3,-6,6,-4,5,-2,8,-0.353333333,10,4,8,0.119
390000,323700,3,0.338,1,0,0,1280,1959,4,-10,3,-8,3,-6,3,-4,1,-2,6,-0.293333333,4,2,8,0.118
390000,323700,3,0.385,1,0,0,1970,1959,6,-10,3,-8,2,-6,4,-4,7,-2,8,-0.38,4,3,2,0.187
390000,378300,2,0.204,1,0,0,1535,1969,5,-10,7,-8,1,-6,6,-4,1,-2,2,-0.406666667,1,10,9,0.1435
390000,370500,2,0.221,2,0,0,1400,2003,5,-10,2,-8,5,-6,5,-4,1,-2,5,-0.346666667,5,4,6,0.13
390000,319800,3,0.364,1,0,0,1100,1956,1,-10,3,-8,7,-6,8,-4,3,-2,4,-0.513333333,2,4,7,0.1
390000,382200,2,0.244,1,0,0,1370,2011,3,-10,6,-8,4,-6,8,-4,2,-2,0,-0.493333333,5,7,3,0.127
390000,339300,3,0.397,1,0,0,1600,1994,3,-10,1,-8,5,-6,10,-4,0,-2,3,-0.386666667,4,2,3,0.15
390000,323700,2,0.262,1,0,0,1190,1979,6,-10,2,-8,8,-6,2,-4,6,-2,7,-0.446666667,4,3,8,0.109
390000,319800,2,0.241,1,0,0,2030,1969,1,-10,9,-8,8,-6,2,-4,1,-2,0,-0.566666667,8,5,5,0.193
390000,362700,3,0.354,2,0,0,2040,2003,3,-10,4,-8,0,-6,7,-4,4,-2,0,-0.326666667,1,3,8,0.194
390000,351000,2,0.271,2,0,0,2660,1989,6,-10,5,-8,1,-6,2,-4,5,-2,1,-0.306666667,10,7,7,0.56
390000,323700,2,0.225,1,0,0,1030,1981,1,-10,1,-8,3,-6,8,-4,5,-2,3,-0.36,6,2,9,0.093
390000,331500,3,0.346,2,0,0,1450,1996,1,-10,10,-8,8,-6,0,-4,3,-2,4,-0.613333333,5,5,1,0.135
390000,351000,2,0.252,1,0,0,2192,1981,1,-10,2,-8,10,-6,7,-4,4,-2,7,-0.573333333,5,10,7,0.2092
390000,315900,2,0.276,1,0,1,2220,1975,2,-10,5,-8,1,-6,8,-4,4,-2,6,-0.446666667,3,8,10,0.212
390000,370500,2,0.268,1,0,0,1040,1950,1,-10,6,-8,0,-6,8,-4,8,-2,2,-0.48,7,9,3,0.094
390000,315900,2,0.289,1,0,0,960,1979,5,-10,7,-8,6,-6,2,-4,8,-2,8,-0.593333333,2,3,9,0.086
390000,351000,3,0.313,1,0,0,1200,1975,3,-10,10,-8,8,-6,9,-4,2,-2,0,-0.753333333,7,7,7,0.11
390000,312000,3,0.374,2,0,0,2040,1953,2,-10,10,-8,5,-6,5,-4,4,-2,4,-0.646666667,9,2,9,0.194
390000,354900,3,0.327,2,0,0,1180,2014,2,-10,10,-8,0,-6,8,-4,5,-2,2,-0.573333333,10,5,2,0.108
390000,362700,2,0.272,2,0,0,2670,1958,5,-10,1,-8,2,-6,8,-4,1,-2,8,-0.313333333,10,7,3,0.57
390000,331500,3,0.39,1,0,0,1410,2006,3,-10,2,-8,4,-6,7,-4,1,-2,5,-0.36,8,3,3,0.131
390000,335400,2,0.216,2,0,0,1062,2012,5,-10,9,-8,5,-6,1,-4,8,-2,4,-0.586666667,4,1,1,0.0962
390000,347100,3,0.311,2,0,0,2710,2011,4,-10,8,-8,9,-6,8,-4,6,-2,4,-0.773333333,9,10,9,0.261
390000,331500,3,0.309,2,0,0,950,2007,5,-10,4,-8,4,-6,0,-4,8,-2,6,-0.386666667,10,8,7,0.085
390000,331500,3,0.362,2,0,0,2254,2012,1,-10,10,-8,8,-6,2,-4,6,-2,5,-0.7,1,6,7,0.2154
390000,312000,3,0.338,2,0,0,1220,2008,3,-10,6,-8,6,-6,4,-4,3,-2,5,-0.513333333,1,5,8,0.112
390000,351000,3,0.398,2,0,0,1590,2009,2,-10,10,-8,8,-6,2,-4,9,-2,5,-0.74,5,9,7,0.149
390000,323700,3,0.327,2,0,0,1200,2006,6,-10,0,-8,7,-6,5,-4,7,-2,1,-0.386666667,2,4,9,0.11
390500,359260,2,0.228,1,0,0,1060,1966,4,-10,1,-8,10,-6,5,-4,10,-2,6,-0.573333333,9,2,4,0.096
390500,355355,2,0.266,2,0,0,1216,2007,3,-10,9,-8,1,-6,10,-4,1,-2,1,-0.546666667,8,9,7,0.1116
391000,336260,2,0.219,1,0,0,1590,1977,3,-10,1,-8,8,-6,3,-4,10,-2,7,-0.486666667,6,2,3,0.149
391000,344080,2,0.264,1,0,0,990,2016,5,-10,10,-8,10,-6,2,-4,9,-2,4,-0.786666667,7,3,6,0.089
391000,351900,2,0.25,2,0,0,1390,2004,5,-10,5,-8,10,-6,2,-4,8,-2,2,-0.593333333,6,2,9,0.129
391000,379270,3,0.327,2,0,0,2290,2006,4,-10,8,-8,7,-6,6,-4,1,-2,5,-0.62,10,9,4,0.219
391000,383180,2,0.273,2,0,0,1900,2011,3,-10,9,-8,6,-6,8,-4,0,-2,1,-0.626666667,9,2,7,0.18
391270,367793.8,3,0.398,1,0,0,1540,2002,5,-10,9,-8,2,-6,1,-4,1,-2,0,-0.386666667,5,7,4,0.144
391500,336690,3,0.351,1,0,0,1550,1987,4,-10,7,-8,5,-6,9,-4,4,-2,6,-0.64,1,1,8,0.145
391500,313200,2,0.27,2,0,0,2020,1993,5,-10,1,-8,9,-6,4,-4,2,-2,4,-0.406666667,6,1,8,0.192
391500,348435,3,0.304,2,0,0,2524,2014,1,-10,4,-8,9,-6,8,-4,3,-2,7,-0.62,3,10,10,0.2424
392000,333200,3,0.311,2,0,0,2400,1988,6,-10,6,-8,3,-6,1,-4,4,-2,9,-0.413333333,2,6,8,0.23
392000,364560,2,0.282,1,0,0,910,1995,3,-10,4,-8,7,-6,4,-4,2,-2,1,-0.433333333,8,8,3,0.081
392000,341040,2,0.209,1,0,0,1330,1952,2,-10,9,-8,3,-6,9,-4,2,-2,6,-0.626666667,7,6,4,0.123
392000,325360,3,0.357,2,0,0,2460,1983,2,-10,3,-8,6,-6,8,-4,6,-2,1,-0.506666667,8,2,6,0.236
392000,364560,3,0.389,2,0,0,1430,1987,2,-10,4,-8,4,-6,10,-4,5,-2,7,-0.553333333,5,6,4,0.133
392000,380240,3,0.387,1,0,0,890,2015,4,-10,9,-8,3,-6,9,-4,3,-2,1,-0.606666667,9,10,9,0.079
392000,384160,3,0.385,1,0,0,1600,1970,6,-10,8,-8,0,-6,1,-4,9,-2,6,-0.446666667,10,9,10,0.15
392000,329280,2,0.247,2,0,0,2340,1958,4,-10,2,-8,8,-6,10,-4,7,-2,1,-0.58,9,7,8,0.224
392000,317520,3,0.312,2,0,0,2700,1991,5,-10,7,-8,10,-6,0,-4,3,-2,3,-0.56,5,1,8,0.26
392000,356720,3,0.358,2,0,0,2040,1990,3,-10,5,-8,7,-6,0,-4,4,-2,6,-0.446666667,9,9,9,0.194
392000,341040,2,0.228,1,0,0,1320,1974,6,-10,6,-8,1,-6,6,-4,2,-2,1,-0.38,2,3,6,0.122
392000,368480,2,0.223,2,0,0,2230,2014,5,-10,3,-8,1,-6,2,-4,0,-2,5,-0.2,5,7,2,0.213
392000,348880,3,0.311,2,0,0,2440,2009,2,-10,7,-8,3,-6,7,-4,5,-2,7,-0.566666667,2,2,4,0.234
392000,329280,2,0.266,2,0,0,2230,2014,4,-10,3,-8,6,-6,0,-4,4,-2,2,-0.326666667,9,1,1,0.213
392140,313712,2,0.25,2,0,0,1560,2010,6,-10,3,-8,4,-6,10,-4,9,-2,9,-0.586666667,2,7,5,0.146
392400,384552,2,0.235,2,0,0,1990,2012,4,-10,2,-8,10,-6,3,-4,5,-2,10,-0.526666667,2,1,9,0.189
392440,325725.2,2,0.248,2,0,0,2647,2014,2,-10,0,-8,9,-6,2,-4,1,-2,7,-0.34,10,9,4,0.547
392450,384601,2,0.222,1,0,0,1160,1982,5,-10,4,-8,2,-6,0,-4,1,-2,5,-0.233333333,2,10,3,0.106
392500,333625,3,0.317,1,0,0,1760,2017,1,-10,10,-8,2,-6,10,-4,6,-2,7,-0.713333333,6,6,10,0.166
392500,365025,3,0.351,1,0,0,1150,1979,2,-10,1,-8,8,-6,0,-4,7,-2,5,-0.373333333,10,3,8,0.105
392500,325775,2,0.258,2,0,0,1490,2010,2,-10,2,-8,3,-6,0,-4,8,-2,5,-0.286666667,8,10,10,0.139
392500,317925,2,0.267,2,0,0,2250,2005,3,-10,7,-8,0,-6,3,-4,4,-2,9,-0.406666667,10,10,5,0.215
392500,353250,3,0.344,1,0,0,1420,1953,2,-10,4,-8,0,-6,8,-4,1,-2,7,-0.353333333,10,9,9,0.132
392500,349325,3,0.35,1,0,0,1030,1952,1,-10,7,-8,1,-6,3,-4,2,-2,9,-0.406666667,5,7,1,0.093
392500,368950,2,0.279,3,0,0,1700,1998,2,-10,2,-8,1,-6,10,-4,5,-2,1,-0.366666667,1,5,3,0.16
392500,345400,2,0.241,1,0,0,2050,1961,4,-10,4,-8,4,-6,2,-4,5,-2,9,-0.406666667,10,4,6,0.195
392500,337550,2,0.234,1,0,0,1640,1957,4,-10,7,-8,0,-6,0,-4,1,-2,5,-0.28,10,7,2,0.154
392500,357175,2,0.268,1,0,0,1200,1952,2,-10,7,-8,4,-6,6,-4,10,-2,2,-0.606666667,5,8,7,0.11
392800,326024,2,0.261,1,0,0,1180,1986,6,-10,7,-8,10,-6,7,-4,6,-2,8,-0.773333333,4,8,9,0.108
392800,384944,3,0.378,1,0,0,840,1994,4,-10,5,-8,7,-6,4,-4,6,-2,5,-0.546666667,7,3,6,0.074
393000,318330,3,0.337,1,0,0,1890,1974,3,-10,4,-8,8,-6,1,-4,8,-2,10,-0.54,4,2,8,0.179
393000,373350,2,0.213,2,0,0,2240,1987,3,-10,8,-8,6,-6,3,-4,2,-2,0,-0.513333333,10,1,10,0.214
393000,353700,3,0.34,1,0,0,930,1991,1,-10,10,-8,10,-6,1,-4,5,-2,8,-0.74,8,3,2,0.083
393000,349770,3,0.345,2,0,0,1420,1981,6,-10,1,-8,1,-6,3,-4,1,-2,1,-0.14,9,1,8,0.132
393000,381210,2,0.241,1,0,0,1710,2006,5,-10,5,-8,2,-6,7,-4,2,-2,10,-0.453333333,3,4,2,0.161
393000,385140,3,0.35,1,0,0,1080,1995,5,-10,2,-8,1,-6,2,-4,6,-2,10,-0.28,5,1,7,0.098
393000,365490,3,0.389,1,0,0,1120,1993,3,-10,3,-8,0,-6,1,-4,1,-2,6,-0.173333333,8,8,8,0.102
393000,349770,2,0.27,1,0,0,1550,1951,1,-10,9,-8,7,-6,7,-4,1,-2,6,-0.68,3,3,5,0.145
393000,345840,2,0.244,2,0,0,2741,1998,5,-10,2,-8,2,-6,5,-4,6,-2,3,-0.32,9,4,6,0.2641
393000,314400,2,0.217,1,0,0,1010,1970,2,-10,5,-8,9,-6,2,-4,3,-2,4,-0.513333333,5,4,10,0.091
393500,350215,3,0.348,2,0,0,1110,2004,5,-10,5,-8,2,-6,6,-4,0,-2,7,-0.386666667,6,3,1,0.101
393500,326605,2,0.26,1,0,0,1700,2018,6,-10,10,-8,7,-6,4,-4,8,-2,4,-0.733333333,6,6,4,0.16
393820,362314.4,2,0.22,1,0,0,1270,2011,6,-10,3,-8,8,-6,9,-4,1,-2,0,-0.506666667,4,5,4,0.117
394000,327020,2,0.252,2,0,0,2890,2004,3,-10,1,-8,1,-6,0,-4,4,-2,9,-0.173333333,9,9,3,0.279
394000,362480,2,0.231,2,0,0,2650,2004,5,-10,6,-8,3,-6,5,-4,2,-2,6,-0.446666667,1,9,8,0.55
394000,350660,2,0.249,2,0,0,1850,2012,1,-10,6,-8,1,-6,5,-4,5,-2,4,-0.42,9,6,8,0.175
394000,354600,3,0.352,1,0,0,1470,1988,5,-10,8,-8,5,-6,0,-4,5,-2,4,-0.493333333,1,6,4,0.137
394000,338840,2,0.282,2,0,0,1780,2008,5,-10,1,-8,5,-6,2,-4,9,-2,4,-0.353333333,5,8,5,0.168
394000,330960,3,0.333,1,0,0,1250,1993,4,-10,8,-8,8,-6,4,-4,5,-2,6,-0.666666667,5,6,1,0.115
394000,370360,3,0.364,2,0,0,3100,2002,5,-10,1,-8,6,-6,8,-4,10,-2,5,-0.52,5,1,2,0.3
